https://www.bostonglobe.com/, 200
https://www.bostonglobe.com/metro/2017/10/01/whites-only-usa-racist-pro-trump-graffitifound-salem-state/hlEmzRHKq2BWMJnHfEF7YI/story.html, 200
https://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-57x57.png, 200
https://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-144x144.png, 200
https://www.bostonglobe.com/todayspaper?p1=BGMenu_Subnav, 302
https://www.bostonglobe.com/news/bigpicture?p1=BGMenu_Subnav, 200
https://www.bostonglobe.com/metro/2017/10/01/whites-only-usa-racist-pro-trump-graffitifound-salem-state/hlEmzRHKq2BWMJnHfEF7YI/amp.html, 200
https://www.bostonglobe.com/metro/regionals/north, 200
https://www.bostonglobe.com/opinion/2017/09/29/don-let-cia-run-wars/8bJ5Togie8J0MeRe0KXBJI/story.html, 200
http://www.bostonglobe.com/todayspaper/2017/10/02;jsessionid=7540A6CD3FC1055E28399A17C803BDE0, 200
https://www.bostonglobe.com/magazine/2017/09/26/what-parents-and-teachers-really-want-from-one-another/AZdSAXpksajnPT1t2y6BlL/story.html, 200
https://www.bostonglobe.com/magazine/2017/09/24, 200
https://www.bostonglobe.com/news/bigpicture/2017/02/21/palm-oil-production/F1HUaMtQbObEFtaoiTJTuN/story.html?p1=BP_MainPhoto, 200
https://www.bostonglobe.com/magazine/2017/09/05/charlie-baker-should-help-reclaim-gop-leave/KMTjrPu1C2UzvUJ2NVL0bP/story.html, 200
https://www.bostonglobe.com/opinion/2017/10/01/look-harbor-ease-boston-transportation-woes/HgSV4FonsQj3BpbMFJYugL/story.html, 200
https://www.bostonglobe.com/news/nation, 200
https://www.bostonglobe.com/css/html5reset.css_globe-globals.css_globe-masthead.css_globe-nav.css_globe-nav-menus.css_globe-main.css_globe-footer.css_globe-topic-nav.css_globe-comments.css?v=18242I1724, 200
https://www.bostonglobe.com/metro/2017/10/01/harvard-partners-with-city-boston-create-new-allston-park/jQzpyL0LhMMf9dnb7s6LgO/story.html, 200
http://www.bostonglobe.com/newsletters?p1=BG_homepage_newsletter_signup, 200
https://www.bostonglobe.com/news/bigpicture/2017/05/01/globe-photos-month-april/f9T3dT1tbCIvYb829nrgPI/story.html?p1=BP_Headline, 200
https://www.bostonglobe.com/lifestyle/names/2017/10/01/marilyn-manson-cancels-boston-show-due-injury/LANT09mKOqUnWsfuMEWp8H/story.html, 200
https://www.bostonglobe.com/css/html5reset.css_globe-globals.css_globe-masthead.css_globe-nav.css_globe-nav-menus.css_globe-main.css_globe-footer.css_globe-polldaddy.css_article.css_gallery.css_globe-topic-nav.css_globe-profile-page.css_globe-bgbrandlab-belt.css?v=18242I1724, 200
https://www.bostonglobe.com/news/bigpicture/2017/06/02/globe-staff-photos-month-may/A73bLcXhClDIFNC81s0KPK/story.html?p1=BP_MainPhoto, 200
https://www.bostonglobe.com/arts/2017/10/01/kitsch-play-koresh-waco-series/SmpPSw1XcnL1sUisvWJscJ/story.html, 200
https://www.bostonglobe.com/magazine/2017/09/08/light-your-work-space-with-desk-lamps/UrovXR8uEhCw3yRLtJicAJ/story.html, 200
https://www.bostonglobe.com/newsletters?p1=Article_inline-newsletterWidget_ThankYou_Link, 200
https://www.bostonglobe.com/arts/television, 200
https://www.bostonglobe.com/arts/music/2017/10/01/solo-show-finds-harry-styles-heading-right-direction/7Ap3WgRANGlak139xmYirM/story.html, 200
https://www.bostonglobe.com/?p1=BGHeader_Logo, 200
https://www.bostonglobe.com/news/bigpicture/2017/03/24/along-frozen-trail/kMyr3rTmFUk4CtmsuHUWBI/story.html?p1=BP_MainPhoto, 200
https://www.bostonglobe.com/metro/regionals/north/2017/09/29/burlington-appoints-library-director/CIQq1Xkuf8Matv0rrcExiI/story.html, 200
https://www.bostonglobe.com/magazine/2017/09/07/advice-how-politely-cut-ties-with-hairdresser/2a9cyK0HtjDzkHzhJQgEDN/story.html, 200
https://www.bostonglobe.com/news/bigpicture/2017/03/14/snows-winters-past/blBSKVc6YTwHCYzGxOlNzN/story.html?p1=BP_PhotoTextLink, 200
https://www.bostonglobe.com/sports/redsox/2017/09/30/this-year-guilt-free-celebration-for-red-sox/4hXEoZma5lkEc3f2iBMwkO/story.html, 200
https://www.bostonglobe.com/metro/2017/09/30/why-isn-niki-tsongas-worried/KccmsKFFoKtoJiZSWVepiI/story.html, 200
https://www.bostonglobe.com/?p1=BGHeader_Logo_Sticky, 200
https://www.bostonglobe.com/metro/2017/10/01/man-wounded-dorchester-shooting/J5erDFDx6ioLhZnQyLhEjL/story.html, 200
https://www.bostonglobe.com/2017/09/24/the-faa-was-warned-that-people-with-terrorist-ties-were-licensed-fly-incredibly-still-case/m4f0IwHfo50uKqb8RgkvyI/story.html, 200
https://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-180x180.png, 200
https://www.bostonglobe.com/news/bigpicture/2017/06/21/portugal-forest-fire/OzhygMdwflLRHFrZI5aezO/story.html?p1=BP_PhotoTextLink, 200
https://www.bostonglobe.com/business/2017/10/01/boston-councilors-face-concerns-city-hall-over-green-electricity-plan/TsVnX445GVWk6fyulWGESO/story.html, 200
http://www.bostonglobe.com/metro/regionals/north/briefs, 200
https://www.bostonglobe.com/news/politics?p1=BGMenu, 200
https://www.bostonglobe.com/staff/walkera?p1=BGHeader_MainNav_more, 200
https://www.bostonglobe.com/news/world/2017/10/01/man-fatally-knifes-french-station-yells-allahu-akbar/BzjyJpG3aUXfpR18y1LNFO/story.html, 200
https://www.bostonglobe.com/magazine/2017/09/21/when-english-foreign-language/Ercqg0qaZFbXv5XmMhtFFM/story.html, 200
https://www.bostonglobe.com/metro?p1=BGHeader_SectionLink, 200
https://www.bostonglobe.com/metro/regionals/south, 200
https://www.bostonglobe.com/news/special-reports/investigations?p1=BGHeader_MainNav, 301
https://www.bostonglobe.com/business/2017/10/01/education-first-expands-its-cambridge-campus-again/hFwikg8xQty5QKkhPqkqhI/story.html, 200
https://www.bostonglobe.com/metro/regionals/2017/09/29/construction-site/U3JJVa6tdneOzbHgplkM2M/story.html, 200
https://www.bostonglobe.com/sports/2017/09/30/bob-ryan-the-state-college-sports-has-become-national-embarrassment/G6iDZAj3qHj7F5PprsMOfK/story.html, 200
https://www.bostonglobe.com/arts?p1=BGHeader_MainNav, 200
https://www.bostonglobe.com/metro/regionals/west?p1=BGHeader_MainNav, 200
https://www.bostonglobe.com/metro?p1=BGHeader_MainNav, 200
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/10/02/BostonGlobe.com/Metro/Images/09092010_09nosalside_photo1-7703709.r.jpg, 200
https://www.bostonglobe.com/lifestyle/crossword?p1=BGMenu_Subnav, 200
https://www.bostonglobe.com/news/bigpicture/2017/04/03/globe-photos-month-march/EMf3nvJUcWs09xBjUOgR4I/story.html?p1=BP_PhotoTextLink, 200
https://www.bostonglobe.com/business/2017/10/01/windows/l9ZXRHaZJC7ZDfusfEY0DI/story.html, 200
https://www.bostonglobe.com/metro/regionals/north/2017/09/29/shelgren-driven-lead-pack/qW7n4bU2TCEBD5SLbH9EnJ/story.html, 200
https://www.bostonglobe.com/news/nation/2017/10/01/back-full-strength-supreme-court-faces-momentous-term/TwnLXzBV3iTF9obccHIMiI/story.html, 200
https://www.bostonglobe.com/sports/patriots/2017/10/01/tom-brady-holding-his-end-bargain/tDIm3aZDxrETm9BuRKWXvM/story.html?p1=BGMenu_Article, 200
https://www.bostonglobe.com/metro/regionals/north/2017/09/29/search-for-kindness-brings-actor-erick-avari-amesbury/kFaWGJqPjdXludl7rubfhL/story.html, 200
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/10/02/BostonGlobe.com/National/Images/vegas5.r.jpg, 200
https://www.bostonglobe.com/business/2017/09/29/two-ways-you-can-attain-workplace-nirvana-something-like/cbTYkxUQ8eP7crcRisYGuN/story.html, 200
https://www.bostonglobe.com/metro/regionals/south/2017/09/22/kind-love-you-never-knew/CIhHxErCrTOwEY9q81VVmN/story.html, 200
https://www.bostonglobe.com/metro/2017/05/23/have-investigative-news-tip/jA9qUX87C42EMnldv8VNCN/story.html, 200
https://www.bostonglobe.com/arts/theater/dance, 200
http://www.bostonglobe.com/metro/regionals/north/north-headlines, 200
https://www.bostonglobe.com/termsofpurchase?p1=BGFooter, 200
https://www.bostonglobe.com/business?p1=BGHeader_MainNav, 200
https://www.bostonglobe.com/news/politics?p1=BGHeader_MainNav_more, 200
https://www.bostonglobe.com/news/bigpicture/2017/05/01/globe-photos-month-april/f9T3dT1tbCIvYb829nrgPI/story.html?p1=BP_PhotoTextLink, 200
https://www.bostonglobe.com/metro/2017/10/01/how-much-battering-can-brain-take/HUGWEYdA3bv8kd5k0WM2pM/story.html, 200
https://www.bostonglobe.com/business?p1=BGMenu, 200
https://www.bostonglobe.com/metro/regionals/north/2017/09/29/firm-chosen-design-swampscott-rail-trail/85gTAd2t8PqLQfgAo0wXnK/story.html, 200
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/10/02/BostonGlobe.com/National/Images/vegas2.r.jpg, 200
https://www.bostonglobe.com/magazine/2017/09/28/hey-beacon-hill-massachusetts-needs-budget-for-education/a8KzUThMzqBcJaJGyidLpJ/story.html, 200
https://www.bostonglobe.com/magazine/2017/09/15/simple-recipes-pairing-season-fresh-tomatoes-with-pasta/kdSWAflIpJGG5PwgeRTizJ/story.html, 200
https://www.bostonglobe.com/metro/regionals/west/2017/09/29/globewest-noteworthy-performances/SOttDFgcUx66yrGXtzF40O/story.html, 200
https://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-72x72.png, 200
